ID_REVIEW,SK_ORDER,VAL_SCORE_REVIEW,DAT_CREATION,DAT_ANSWER
58044bca115705a48fe0e00a21390c54,71932,1,2018-04-08T00:00:00.000Z,2018-04-09T12:22:39.000Z
19a52a2297e5289ab4187d238d335982,61178,5,2018-08-25T00:00:00.000Z,2018-08-26T22:02:59.000Z
c92cdd7dd544a01aa35137f901669cdf,4309,4,2018-06-07T00:00:00.000Z,2018-06-09T18:44:02.000Z
c0f4c8301f8c29d6f53d239e194bb4c2,11685,5,2017-09-12T00:00:00.000Z,2017-09-13T14:33:49.000Z
08c9d79ec0eba1d252e3f52f14b8e6a9,14464,5,2018-06-13T00:00:00.000Z,2018-06-13T22:54:44.000Z
2170c9452c2216457b36003fe2969fbb,56167,5,2018-03-22T00:00:00.000Z,2018-03-30T23:37:25.000Z
b193ff3c9f32a01f3a0d9ae26b94d244,49430,5,2018-08-10T00:00:00.000Z,2018-08-11T00:22:13.000Z
9fd59cd04b42f600df9f25e54082a8d1,84594,1,2017-04-21T00:00:00.000Z,2017-04-23T05:37:03.000Z
ab3056e4fb5a36df4b58c1746e4a6b8f,38651,2,2018-05-13T00:00:00.000Z,2018-05-14T16:29:15.000Z
eb26c2bfb5030f57dcef30d3f111eb1e,76531,1,2018-02-08T00:00:00.000Z,2018-02-10T04:28:43.000Z
caf7d6d68090fedf0f47b27aff4b4eaf,415,5,2017-12-05T00:00:00.000Z,2017-12-07T23:34:56.000Z
86c5cfa7fcbde303f704b60a78ced7d6,3472,5,2018-06-13T00:00:00.000Z,2018-06-14T17:29:03.000Z
6f3eb43ec2f5092cf04c8d705864a8ac,93974,5,2018-03-11T00:00:00.000Z,2018-03-14T00:38:50.000Z
3dc0777d97733a1d066f5b781e91577f,75393,4,2018-03-29T00:00:00.000Z,2018-03-31T00:13:07.000Z
e363a3c172db72d6a8b82d0726cd2ddb,46599,5,2018-01-25T00:00:00.000Z,2018-02-18T23:03:20.000Z
890ec1767be8eb104877db6d68eaade5,59750,5,2017-05-13T00:00:00.000Z,2017-05-14T02:57:19.000Z
23f570a1b0db9566bee04521a0410c54,95963,5,2017-09-22T00:00:00.000Z,2017-09-23T13:57:39.000Z
7d9ac3e98adc0c8ad579e6a2257d79f9,41942,5,2018-04-24T00:00:00.000Z,2018-04-25T16:01:03.000Z
c41bd21983e298a240410ebb391bf075,56606,5,2017-05-19T00:00:00.000Z,2017-05-21T03:04:35.000Z
1a74d76543e1b419b48daebee364c281,97136,5,2018-07-14T00:00:00.000Z,2018-07-16T20:09:42.000Z
1edd1a85161468a77e5fcb165be9b294,76977,5,2018-06-02T00:00:00.000Z,2018-06-02T23:15:37.000Z
94c4db81ff5c234f53b54a15a8a41583,2699,5,2017-12-15T00:00:00.000Z,2017-12-17T14:43:35.000Z
3d94fd645cdaacc8c9f0dc0a2a1f5166,81269,5,2017-03-21T00:00:00.000Z,2017-03-22T00:58:49.000Z
cb6fe4f91f83d9222b7c8e14959055e1,78911,3,2018-05-10T00:00:00.000Z,2018-05-13T22:51:53.000Z
45a523faa4defdf60118a90301b8a23e,34881,3,2017-10-27T00:00:00.000Z,2017-10-27T16:12:52.000Z
6eab2c9b7ea4975a0b0357a4c464b356,62033,4,2018-05-31T00:00:00.000Z,2018-06-04T23:44:16.000Z
500c05500aa275953129f49799ee5c73,6044,5,2018-07-25T00:00:00.000Z,2018-07-25T21:37:22.000Z
399133d47ddc5f40df57c1ceba4e4540,87667,5,2018-04-03T00:00:00.000Z,2018-04-03T23:39:36.000Z
8a64945e89526e68bc16383391590232,90652,5,2018-04-18T00:00:00.000Z,2018-04-18T22:30:45.000Z
ca7402594d96f3231ee1bbae27da1e29,38906,5,2018-02-20T00:00:00.000Z,2018-02-21T01:40:57.000Z
c0dbf9a325d2a2fece43873be47191e1,44384,4,2018-04-04T00:00:00.000Z,2018-04-06T15:43:39.000Z
9924ac6169f2edc95ca3394e529f9580,85606,5,2018-02-27T00:00:00.000Z,2018-03-02T08:33:35.000Z
e12a8d938f3092e010627d001f91d137,7426,5,2018-06-03T00:00:00.000Z,2018-06-06T12:41:24.000Z
109b5ce2dd11bb8460eff3b86da6fefc,26741,5,2018-08-17T00:00:00.000Z,2018-08-17T21:47:08.000Z
6d06808638ec0701bccd70bc8d462c28,87555,1,2016-12-09T00:00:00.000Z,2016-12-19T14:10:43.000Z
951a3591f5bcc0b0c558461c9bf49d8e,51001,3,2018-07-14T00:00:00.000Z,2018-07-14T21:04:31.000Z
77ed4f94b3638d1f0b0a2dd781c11a8c,46346,5,2018-04-10T00:00:00.000Z,2018-04-12T10:28:20.000Z
2a3eba09af2fbcd3a20580e62e7b7465,96240,4,2018-01-31T00:00:00.000Z,2018-02-01T02:09:13.000Z
8b230a1373c6dc4bd867099fda1d7039,53195,3,2017-11-09T00:00:00.000Z,2017-11-10T10:38:37.000Z
4a1c0e7a111f33f2be53506db4887b1a,50972,5,2018-08-28T00:00:00.000Z,2018-08-29T02:00:24.000Z
cb2fc3e5711b5ae85e0491ee18af63ed,37106,3,2018-01-31T00:00:00.000Z,2018-01-31T23:29:21.000Z
60c714ed14cef913944a3147094a4742,4048,1,2018-07-03T00:00:00.000Z,2018-07-05T19:03:52.000Z
b42460e68676135205af8b8c13baf6ae,19502,5,2017-07-29T00:00:00.000Z,2017-08-01T18:43:09.000Z
505587fad6e7130f579fe9f02017ede4,64272,4,2018-06-14T00:00:00.000Z,2018-06-18T22:53:04.000Z
c45811d9f90e22a81155b3a1e4a5c2e8,31025,5,2018-06-19T00:00:00.000Z,2018-06-19T17:44:05.000Z
e29ab4a671400c41322e4855de633c6a,92049,5,2017-08-09T00:00:00.000Z,2017-08-11T23:28:46.000Z
c577faa817a66c6f1492728435f53cd0,60535,5,2018-01-12T00:00:00.000Z,2018-01-14T22:44:58.000Z
8c6537ae1519a3c0375e4fd45438344b,73888,5,2018-04-06T00:00:00.000Z,2018-04-07T03:11:49.000Z
34e5d18f3bb64d586812f8f1d8b53097,32948,4,2017-03-31T00:00:00.000Z,2017-04-01T23:43:01.000Z
5733e2aeeb52b99d044a2a3644e1305d,6331,5,2018-02-23T00:00:00.000Z,2018-02-23T11:06:24.000Z
a34d2c4ace97245460e240e07db0212d,60605,5,2018-05-15T00:00:00.000Z,2018-05-20T13:57:26.000Z
9bdb93e1339cdbc9bbfd95c5df00f82b,94697,5,2018-04-24T00:00:00.000Z,2018-04-25T20:28:48.000Z
0bd4dcc4f6c4621baf37f73495cad8c4,70311,3,2017-03-23T00:00:00.000Z,2017-03-23T21:20:16.000Z
888f11883ff85fa5c07e6ae1192d85c4,54153,5,2018-01-04T00:00:00.000Z,2018-01-05T23:30:00.000Z
65dfeb60c40e3cbb0a1838285d86f885,57812,1,2018-03-08T00:00:00.000Z,2018-03-08T12:27:34.000Z
50a1eaa2f96d6f3e02d0cd68d92bab75,87858,5,2018-05-10T00:00:00.000Z,2018-05-11T03:08:49.000Z
1090909faae22e5ab76903e8493063f1,26952,1,2018-03-07T00:00:00.000Z,2018-03-07T15:32:23.000Z
7b2d3a4794961271f9150b21fecfeed0,55977,5,2018-04-06T00:00:00.000Z,2018-04-08T18:42:33.000Z
31b63ea961f9f43c21209d729d1c78e5,76788,5,2018-08-17T00:00:00.000Z,2018-08-31T03:13:36.000Z
4d36f8266245b00faebc520e9cd963c0,11913,2,2018-03-17T00:00:00.000Z,2018-03-17T09:29:47.000Z
71bc170a5ad41ee9dee95f82a17860a8,90299,5,2017-08-03T00:00:00.000Z,2017-08-03T23:40:22.000Z
c5be8de5421e658a45042d6ca6a4ff64,8986,5,2017-12-12T00:00:00.000Z,2017-12-13T22:58:34.000Z
0c8b57ea62de568f13a0e101d344977e,46131,5,2017-07-12T00:00:00.000Z,2017-07-13T01:02:28.000Z
edfbad2944ea758725486c3bbcd04f49,84232,3,2018-03-28T00:00:00.000Z,2018-03-31T03:25:49.000Z
bbf6c18e7c5a88b6adcb69af3b971207,56854,5,2017-10-31T00:00:00.000Z,2017-11-06T18:43:24.000Z
a47baae36cb2d3f2d8ab6449aee69ee4,78386,4,2017-12-19T00:00:00.000Z,2017-12-22T12:43:53.000Z
b83bcebb69cf373474b4cc3b10eb0bcc,83222,4,2017-12-13T00:00:00.000Z,2017-12-15T14:41:16.000Z
352609f0f2d34ce5d3b8de817ee948d5,67153,3,2018-08-25T00:00:00.000Z,2018-08-25T20:53:41.000Z
28f275d52ccd8b6614b71430481450fd,29606,5,2018-06-21T00:00:00.000Z,2018-06-21T20:33:50.000Z
d23ac17822a812782cf7f848b2a8b38b,37439,1,2018-04-22T00:00:00.000Z,2018-04-26T10:25:11.000Z
52844d80504646db0b746167070b9db0,11393,5,2018-05-10T00:00:00.000Z,2018-05-11T11:56:44.000Z
1692078634b63c7f25aa90ee746ec498,65673,5,2018-05-23T00:00:00.000Z,2018-05-28T12:48:45.000Z
7df70380ca80dea85f0a7f1f57fa2f87,85171,5,2018-01-30T00:00:00.000Z,2018-01-30T18:19:27.000Z
ff722b4c68783a4459a3adb9bb4e1d0d,34606,3,2018-01-16T00:00:00.000Z,2018-01-18T23:25:29.000Z
8055e963f26f70c406ca517b2c2848e6,39225,5,2017-12-17T00:00:00.000Z,2017-12-19T17:31:58.000Z
7404a400814a04b9776eb50e1ef725d8,1011,5,2017-10-24T00:00:00.000Z,2017-10-25T10:02:31.000Z
c2babb5fd0e3e13707274820a7227d25,41694,5,2018-08-02T00:00:00.000Z,2018-08-03T04:55:37.000Z
e128c3709dfb7fe87f162f7b34d1cc92,60637,5,2018-03-16T00:00:00.000Z,2018-03-17T02:34:05.000Z
2dfefb93bf83b269520fd5b13c917c31,17357,5,2017-10-26T00:00:00.000Z,2017-10-26T23:46:47.000Z
f195f1c82cc4be5839a1a3a2babf3a50,57782,5,2018-01-10T00:00:00.000Z,2018-01-17T21:43:05.000Z
72730619a00e0ecdecf0a4ff862d8996,86621,1,2017-11-07T00:00:00.000Z,2017-11-08T21:54:58.000Z
ba3e82857e13ba647e843f5a4ade76c1,41830,4,2018-06-26T00:00:00.000Z,2018-06-26T19:47:07.000Z
5b713e49352337557efe509b2e801183,80436,1,2017-11-23T00:00:00.000Z,2017-11-23T10:32:13.000Z
4e18511741b7ba8896f192fae5858e0a,41776,4,2018-07-13T00:00:00.000Z,2018-07-16T01:34:42.000Z
ba7e2a294a1c84d89bb8346d5343b74e,44125,5,2017-07-27T00:00:00.000Z,2017-07-27T23:51:14.000Z
ad0fb518df54cbb079834b68141941ee,11474,4,2018-08-10T00:00:00.000Z,2018-08-14T23:35:31.000Z
deb68e90fe56fe23b61f76e429516f26,17918,5,2017-09-14T00:00:00.000Z,2017-09-15T11:40:08.000Z
766fc608e4f2683020fb0a121d9db23e,1315,5,2018-01-10T00:00:00.000Z,2018-01-11T07:47:10.000Z
5c37d7ba6ef2f031c34bb4fda3454018,91763,2,2017-12-17T00:00:00.000Z,2017-12-17T12:14:13.000Z
e9cb7f668e6443a90158f7f9c90ab0f5,97917,5,2017-12-27T00:00:00.000Z,2018-01-01T18:45:21.000Z
83414f98136ce687f7eb69e555b2519c,7188,5,2017-10-24T00:00:00.000Z,2017-10-25T19:36:57.000Z
46d8249ea59101c7288936c3e6f155d7,99276,3,2018-01-20T00:00:00.000Z,2018-05-15T00:45:28.000Z
346317f9aff540395fe46893611854f8,84865,1,2017-09-17T00:00:00.000Z,2017-09-18T23:39:56.000Z
2685a4800004a12ec09d27264ff1915f,33071,5,2016-10-22T00:00:00.000Z,2016-10-26T17:47:19.000Z
0dc56be1dabd04c994a0fce5478bb16d,90574,4,2017-10-10T00:00:00.000Z,2017-10-11T14:23:53.000Z
c422274e50e900b46fee429016c5458d,86562,3,2017-09-24T00:00:00.000Z,2017-09-25T14:09:58.000Z
369d4e59eab6f38a28c5033120180bdd,16720,5,2017-06-22T00:00:00.000Z,2017-06-22T23:36:13.000Z
5a27bebda2d497ab1fbc6f425abdc6b8,12917,5,2018-04-12T00:00:00.000Z,2018-04-13T11:56:19.000Z
a95d9b8de163612abddc0a2aae1131d5,51392,3,2018-08-26T00:00:00.000Z,2018-08-28T15:04:49.000Z
4ada105731802020d66105508076cb49,41439,3,2018-02-01T00:00:00.000Z,2018-02-01T06:26:39.000Z
0d4821be98f78d25e14f37ac9d320a84,45974,5,2018-04-05T00:00:00.000Z,2018-04-05T23:19:58.000Z
0ea6bcf44daa35a34247b889d2d21c9e,80673,5,2018-03-09T00:00:00.000Z,2018-03-11T15:27:10.000Z
3f6d9482c57cdb5fc7012f7b9b5ed4c5,15471,5,2018-04-19T00:00:00.000Z,2018-04-22T12:25:48.000Z
a55012f5c7e74353e92986be15d133b6,12969,5,2017-06-03T00:00:00.000Z,2017-06-04T02:22:55.000Z
8e42039f9508e0fb21b61262ba2ce672,70396,4,2017-05-30T00:00:00.000Z,2017-05-31T14:13:00.000Z
487f8ff16eaf366dc7c01652202048c3,83629,1,2017-08-22T00:00:00.000Z,2017-08-22T23:45:13.000Z
d95ffc47f9741048c6872cb8d3ed0e8b,33408,5,2018-05-16T00:00:00.000Z,2018-05-16T23:16:38.000Z
072aa82842434b050889c89a33c699a7,17492,3,2017-11-15T00:00:00.000Z,2017-11-16T08:47:52.000Z
b47ad9b11251939a7f684c19cf317830,87528,4,2017-08-18T00:00:00.000Z,2017-08-21T14:30:49.000Z
ef8ae544c432bb1053ba5990bd0d6227,53204,1,2018-01-12T00:00:00.000Z,2018-01-13T00:28:49.000Z
aaab917291fea34988b9a0cb60e0716f,22051,1,2018-04-05T00:00:00.000Z,2018-04-06T11:06:19.000Z
3f73914ab5fc1cd68ad6757c93644349,82941,5,2018-03-14T00:00:00.000Z,2018-03-17T10:26:13.000Z
e2fd85e5df711bd91e6e96e13c741843,95838,5,2017-01-31T00:00:00.000Z,2017-02-01T16:56:49.000Z
076e5ceb849c9ddf05cfb30bf223febb,52975,5,2017-11-02T00:00:00.000Z,2017-11-02T15:30:03.000Z
c3dc53293222872c90de63a9dc56902e,14472,1,2018-06-22T00:00:00.000Z,2018-06-22T20:59:02.000Z
1f5f1df7e359907eaadcb67e73590c10,8711,5,2018-04-28T00:00:00.000Z,2018-04-29T12:38:06.000Z
0f47555e4df6f6e31bb40c6ff7fb6fac,27088,2,2017-10-02T00:00:00.000Z,2017-10-04T23:54:09.000Z
033fb23c97ecb11c0548f4763bef5773,12687,5,2017-12-29T00:00:00.000Z,2017-12-29T19:51:26.000Z
f7a4aac5a45a3653a0cb7a9c190a6332,36610,4,2017-12-20T00:00:00.000Z,2017-12-22T21:00:16.000Z
42ae74a43661be8587b2e2db054179db,48352,5,2017-09-14T00:00:00.000Z,2017-09-15T14:15:14.000Z
d8f61c7fcd172785563a65cd65a8cea8,87854,5,2017-11-19T00:00:00.000Z,2017-11-22T19:34:39.000Z
4d89dd30fcb3374bb3634e0850bb3ee6,16427,5,2017-12-02T00:00:00.000Z,2017-12-03T01:31:02.000Z
1f83ac8151dd375e41ab519523ade3b1,6482,3,2017-12-13T00:00:00.000Z,2017-12-17T18:47:06.000Z
79927442ebcbf70b2021e1339bb9a51b,12808,5,2018-04-27T00:00:00.000Z,2018-04-30T08:04:49.000Z
ecb87d3794a6b2a32e6d9ebee0b8dee5,15880,5,2018-08-04T00:00:00.000Z,2018-08-07T18:50:13.000Z
77a5eb7708ea47c9dd27b268ab56b633,66061,5,2018-08-21T00:00:00.000Z,2018-08-22T10:55:39.000Z
5f938e5f5f2e9a75710b54feeb9ea610,45125,1,2018-05-11T00:00:00.000Z,2018-05-14T14:08:04.000Z
d7ea05bb4f9c77d606fd90b1a27e317d,32534,1,2018-03-29T00:00:00.000Z,2018-03-29T23:13:58.000Z
0c9b6ca9b3beaf0fd5d621f63844ea01,58109,5,2018-08-26T00:00:00.000Z,2018-08-29T02:48:21.000Z
29b897a4c960516960b7dbe2ed0cb99a,8476,3,2018-07-22T00:00:00.000Z,2018-07-24T13:21:55.000Z
0beb430df734fb96c4f353165408b439,93654,5,2017-08-08T00:00:00.000Z,2017-08-10T19:27:20.000Z
ab296dbde37f94824e4290893c67f917,37701,5,2018-04-22T00:00:00.000Z,2018-04-24T18:35:52.000Z
c399eafa15aafaecdd1d9008f5b34ed6,20731,5,2017-06-23T00:00:00.000Z,2017-06-24T00:58:52.000Z
db168e3b1bb8b376934b2c5985cb3eda,12306,5,2018-03-11T00:00:00.000Z,2018-03-11T12:51:38.000Z
a03362dde282489127b112aeab3d6a82,56878,4,2017-07-25T00:00:00.000Z,2017-08-02T18:15:52.000Z
fc58a37818aacbf958eca9d16b4e2e84,21079,5,2018-05-05T00:00:00.000Z,2018-05-05T23:49:04.000Z
8ef36616bef00398b6e413c124f436c8,71616,5,2017-05-31T00:00:00.000Z,2017-06-01T01:21:14.000Z
2636963d49a40a1d951eb0880fa1d36e,79209,5,2018-05-12T00:00:00.000Z,2018-05-13T11:05:13.000Z
57e994485c2ebd293e4fa9cd62e5bb96,12790,3,2018-03-14T00:00:00.000Z,2018-03-16T20:26:10.000Z
d83b784ad6ff9896198595107667a60c,18297,5,2018-03-24T00:00:00.000Z,2018-03-26T12:38:02.000Z
0ddace107051d27b273578e30c758518,24899,3,2018-07-12T00:00:00.000Z,2018-07-13T18:08:46.000Z
9d0f36ac2ecea44727adaa0e0fe064fe,55459,4,2018-07-13T00:00:00.000Z,2018-07-18T13:32:03.000Z
0a3157c8e3e2b8b34dadee70c2174ab2,24338,4,2018-06-21T00:00:00.000Z,2018-06-22T01:00:54.000Z
59d95e0b5b52d038dc3a022b7c912969,31512,5,2018-07-04T00:00:00.000Z,2018-07-05T00:56:21.000Z
ca21ff9bdc64ce15d2be8e09bbc5a115,30554,1,2017-05-06T00:00:00.000Z,2017-05-09T11:19:51.000Z
4f38ceccf5f69828f45e871aad65266f,53470,4,2018-08-30T00:00:00.000Z,2018-08-30T18:04:07.000Z
a0adf7a439816b22050d6bf433cbbff6,38409,5,2018-04-10T00:00:00.000Z,2018-04-13T11:04:52.000Z
93fbbe62dcf6ffac99be013a1c68eb52,15402,5,2018-02-20T00:00:00.000Z,2018-02-21T09:42:27.000Z
c40a6b6e0181e5ec0d12cbc2e12c49d3,39460,1,2018-05-23T00:00:00.000Z,2018-05-23T22:23:00.000Z
5241fcad10d7b45a1761f1e1e1536faa,94442,5,2018-07-07T00:00:00.000Z,2018-07-09T18:12:17.000Z
a0c0cc2cb9e040c3ee6716ed79218fc2,62565,4,2017-08-29T00:00:00.000Z,2017-09-02T00:11:30.000Z
d2322bd5a219c030b3c0d7a80fe27b8f,28886,4,2018-07-27T00:00:00.000Z,2018-07-28T11:06:54.000Z
785eeef6b986a8606ac04b88a08ba52c,44769,4,2017-10-06T00:00:00.000Z,2017-10-09T13:44:42.000Z
2613eaca6e203ad90206bd06e3dc5684,12755,5,2018-02-23T00:00:00.000Z,2018-03-26T18:13:48.000Z
5f56971f3f82d508077fc035b7b734e7,9538,3,2017-09-06T00:00:00.000Z,2017-09-07T11:58:02.000Z
06f47dacd0575e592bf6a17e922ce6cd,90818,1,2018-06-28T00:00:00.000Z,2018-06-29T16:34:46.000Z
d36219dfadc3a5b07ab66670d23915ad,65909,5,2016-10-19T00:00:00.000Z,2016-10-20T12:40:59.000Z
5230dc021b8ce3fe53ed728af873a6d1,66170,5,2017-11-23T00:00:00.000Z,2017-11-25T16:59:50.000Z
28642ce6250b94cc72bc85960aec6c62,54601,5,2018-03-25T00:00:00.000Z,2018-03-25T21:03:02.000Z
4656b8ed41c17f6be05e911e211ecd8f,26613,3,2018-05-08T00:00:00.000Z,2018-05-10T13:57:17.000Z
3a3ea86822a881a0e7c2245b37472eb9,30029,5,2017-12-15T00:00:00.000Z,2017-12-15T21:51:08.000Z
7c3ac85dbe77e3a5710651ffdf18657c,75192,5,2018-03-24T00:00:00.000Z,2018-03-24T21:06:25.000Z
8ef0597f9b1870cf46c81358425f0e24,14731,5,2017-05-20T00:00:00.000Z,2017-05-22T11:22:58.000Z
ee4e9d8ae6c7380d34d99f6138b0c542,28394,4,2017-04-14T00:00:00.000Z,2017-04-15T06:22:26.000Z
a60dfbe4f5ccf7fb015fd9e3b33930d1,11030,5,2017-02-24T00:00:00.000Z,2017-04-01T02:29:39.000Z
bde35884f0abc51bddb28eb6fd181084,359,5,2018-04-10T00:00:00.000Z,2018-04-11T13:50:47.000Z
843ed738a1c772f69a83b391cf250932,12094,5,2018-03-27T00:00:00.000Z,2018-04-01T13:58:42.000Z
e4f0765c572989acb3d2d17c911ccce4,57755,3,2017-12-13T00:00:00.000Z,2017-12-13T16:35:59.000Z
bea8c2d959f0d6da23896d1b37df7b60,25736,5,2018-06-06T00:00:00.000Z,2018-06-11T20:06:50.000Z
557ae9c16a8ea3909db2fc5a01bc5151,93373,3,2018-05-24T00:00:00.000Z,2018-05-25T12:23:02.000Z
5939898b5d2ac05454b2fe1aeecaad19,5310,5,2018-03-09T00:00:00.000Z,2018-03-12T10:32:15.000Z
e75a1e7f0e95d5eb41f6e6fa7c560821,77784,3,2018-01-23T00:00:00.000Z,2018-01-24T20:42:15.000Z
33dd28d996a4f17112cdacd7bbded8f8,57608,5,2017-10-10T00:00:00.000Z,2017-10-12T22:43:35.000Z
87aa227006eb2fb086f3cbdaaa2fe764,53156,5,2018-07-12T00:00:00.000Z,2018-07-12T22:46:10.000Z
715742f4ae2149e82ead981971912530,58328,1,2018-08-17T00:00:00.000Z,2018-08-17T05:21:43.000Z
ef73c7836d8a58bb4d03c816b73230ea,93383,3,2018-01-31T00:00:00.000Z,2018-01-31T21:49:35.000Z
4140f2b38a5447bb90d453256604d8a3,99231,5,2018-07-11T00:00:00.000Z,2018-07-11T17:33:14.000Z
a89a2b0c2014bc49a0f87f1eedb7b269,93047,5,2018-05-26T00:00:00.000Z,2018-05-28T22:46:27.000Z
cde97e23deec3aa11e838402378706ee,9326,1,2017-12-22T00:00:00.000Z,2017-12-22T12:20:27.000Z
b2f9240b0a16650054680457ad518388,55956,1,2018-02-24T00:00:00.000Z,2018-02-24T18:26:56.000Z
3ff8285931cc9b54c9ad22ba78957f63,61305,1,2017-05-14T00:00:00.000Z,2017-05-19T10:38:27.000Z
0d7749e6d8cf50d052f7124ac4d0ce68,80196,5,2017-05-30T00:00:00.000Z,2017-05-31T11:19:56.000Z
cdc5c81bd9377ccbf9cb95f05648c31b,49509,5,2018-06-22T00:00:00.000Z,2018-06-24T23:07:08.000Z
95e5dd3143be96fda1515602b321cd21,1070,5,2017-08-26T00:00:00.000Z,2017-08-27T12:18:45.000Z
fdb0e5a14fb6456e28ce7b3b054b8843,38368,3,2018-02-16T00:00:00.000Z,2018-02-17T21:35:00.000Z
7914fa319f12631679d1704d7dcd17df,81735,5,2018-08-22T00:00:00.000Z,2018-08-23T01:51:28.000Z
deb6f26fd2c11c556bc9245fd9203469,88873,4,2018-02-24T00:00:00.000Z,2018-02-25T11:02:05.000Z
6591adaa3a855d13090d5fd151ad96c2,58673,5,2017-08-31T00:00:00.000Z,2017-09-01T02:38:17.000Z
3ed2fb4d3cc7862bfa63bc388fe9435f,36710,4,2018-08-11T00:00:00.000Z,2018-08-13T13:48:01.000Z
8e9a28e03aec9af5e2c6b84b43745178,79776,5,2018-07-07T00:00:00.000Z,2018-07-09T22:00:14.000Z
b04bb28827ffa26870431840b2829f1c,80124,3,2018-01-17T00:00:00.000Z,2018-01-17T23:00:28.000Z
3ec66627133a5ddca2ee88a81b95bb13,8515,4,2017-10-17T00:00:00.000Z,2017-10-20T01:10:27.000Z
c4a20a1d2d634f814cca9311edd60e99,19041,5,2018-04-21T00:00:00.000Z,2018-04-24T14:26:37.000Z
eb6d75bedecae7b3dbea11b8530637d8,19053,5,2018-02-17T00:00:00.000Z,2018-02-19T16:20:08.000Z
593f9b33c3a4c74e37b7b7c49f0cedc4,71057,5,2017-09-07T00:00:00.000Z,2017-09-13T13:51:51.000Z
a36150969fe6bd09ed011dd78aeb0189,33505,1,2016-11-02T00:00:00.000Z,2016-11-03T12:04:24.000Z
