ID_REVIEW,SK_ORDER,VAL_SCORE_REVIEW,DAT_CREATION,DAT_ANSWER
2829c8362d47baf2c6267f63a4740df2,91056,3,2017-12-22T00:00:00.000Z,2017-12-23T01:46:48.000Z
c119871c16c6764cf17c8000b7ff9834,47346,5,2018-04-18T00:00:00.000Z,2018-04-23T12:56:34.000Z
d1cd8048e1ea888f9eb9eeed852abb3e,88437,5,2018-06-27T00:00:00.000Z,2018-06-30T14:36:47.000Z
cb9ba8da986703bbb6756280bf98ed0f,13088,5,2018-01-06T00:00:00.000Z,2018-01-06T22:57:50.000Z
92521a2ee72a7069ff609d773e37d925,91919,5,2018-06-12T00:00:00.000Z,2018-06-13T00:19:47.000Z
82be3da55465656fe33212ee9c6d4455,45561,5,2018-04-26T00:00:00.000Z,2018-04-27T11:33:49.000Z
eacf973d758d978fee20d8f963803b80,35468,3,2017-07-12T00:00:00.000Z,2017-07-12T07:11:31.000Z
c17f0e4eaeff653b800824b6daa1a131,30087,5,2018-05-05T00:00:00.000Z,2018-05-07T12:38:58.000Z
3bb6a22b2d3ec5f4dad285b8347ce0fe,52205,4,2017-08-03T00:00:00.000Z,2017-08-03T23:54:02.000Z
3218d3c8127bc87cbec346a3ebf170a7,50018,5,2018-04-07T00:00:00.000Z,2018-04-08T19:02:23.000Z
62699d33cf3b74655563a705b2928292,62774,5,2018-04-14T00:00:00.000Z,2018-04-16T00:26:53.000Z
06904dbe3e66b8cf352a07382e7c3cf2,83346,5,2018-01-31T00:00:00.000Z,2018-02-01T10:26:44.000Z
4812b9a4d98fe9c122d18258b159df11,18040,4,2017-06-03T00:00:00.000Z,2017-06-06T00:36:29.000Z
505c449d56a835e4a0beb4ab2d475bdf,5451,5,2017-11-22T00:00:00.000Z,2017-11-27T11:52:13.000Z
eef4546de8985ed9b6560b9acf80bf8d,15753,5,2018-06-28T00:00:00.000Z,2018-06-29T10:46:56.000Z
daf5683ba626432f809d05c4373dfb60,88147,4,2017-09-30T00:00:00.000Z,2017-10-03T11:15:06.000Z
65eb064fb4bbf0196b283cab01947ced,42013,1,2018-02-21T00:00:00.000Z,2018-02-23T16:29:33.000Z
749f371325724e75419d65eb395c1ae0,23322,5,2018-05-11T00:00:00.000Z,2018-05-12T11:04:36.000Z
33893f48217402f67252a5d381e7cc49,53312,5,2017-11-28T00:00:00.000Z,2017-11-30T02:25:59.000Z
47149cb0838d329b36ceb8ce622a4c88,1086,4,2017-09-30T00:00:00.000Z,2017-10-02T20:08:56.000Z
e831ad0ea2038ae2ad07c2bcf4e70da6,85539,5,2017-11-09T00:00:00.000Z,2017-11-09T10:57:35.000Z
7d26fa74c2e784533f35b26a7430e7d0,26800,5,2018-06-23T00:00:00.000Z,2018-06-24T00:35:38.000Z
2e7aa859d33cf4b0d7addf3c1419a764,95992,5,2017-07-12T00:00:00.000Z,2017-07-13T09:37:45.000Z
82275fce4adcc0a7bbbc1b375ecd5bc5,37842,5,2018-03-07T00:00:00.000Z,2018-03-07T22:15:23.000Z
3f93a9dcea59c7951db1a7f4af730507,74205,3,2017-12-12T00:00:00.000Z,2017-12-18T10:27:52.000Z
b3d12cb520a86c563b41b5fe8257d281,21904,5,2017-12-27T00:00:00.000Z,2018-01-01T13:28:45.000Z
2dcdb9dc5d3b394d7ac5aa84ecdcf8fb,27945,5,2017-11-04T00:00:00.000Z,2017-11-04T19:14:33.000Z
ade7dccc8ee9d9921b3db67b3ae7d29a,15580,2,2018-07-26T00:00:00.000Z,2018-07-29T17:58:24.000Z
2545ad6f2f5cc336f1bec0aa5f923bc5,1408,5,2018-02-21T00:00:00.000Z,2018-02-23T19:13:40.000Z
cf7b2f7bcfcefe7e0a5ed606259fb2c2,36252,5,2017-12-29T00:00:00.000Z,2018-01-03T14:06:21.000Z
bcf7377d813b494b755b004b8db24afc,34967,5,2017-07-22T00:00:00.000Z,2017-07-23T00:53:46.000Z
64ae440595a943737316071af6e52fc2,48815,5,2017-10-21T00:00:00.000Z,2017-10-24T12:02:42.000Z
985d9e0f6e11133477923ecaa0ea5db2,72703,5,2018-06-08T00:00:00.000Z,2018-06-08T17:30:05.000Z
11ff059e1b0176b0630f65b813fff34a,61658,5,2018-05-22T00:00:00.000Z,2018-05-23T01:54:25.000Z
a5efb9c222ba1492a03920635f56e073,66214,5,2018-03-11T00:00:00.000Z,2018-03-12T00:45:39.000Z
f00b44cef61c7ab5684d7f7f19806c76,64883,5,2018-07-25T00:00:00.000Z,2018-07-26T00:43:35.000Z
2b46c72db676fd4b3862aa1e85134386,26082,1,2018-08-30T00:00:00.000Z,2018-09-02T16:04:19.000Z
5797eb3e951f03ec40e40df6092cbd06,32460,3,2017-05-24T00:00:00.000Z,2017-05-25T18:58:29.000Z
7d35852d24f13f1afdc3ea193e943842,77228,5,2017-06-27T00:00:00.000Z,2017-06-28T23:40:15.000Z
b039626109ab73339bfd2691d17709ce,977,5,2017-09-04T00:00:00.000Z,2017-09-06T10:06:31.000Z
dcd0e0afc8c7b6468f3b08fcec130970,77008,5,2018-04-24T00:00:00.000Z,2018-04-24T21:18:51.000Z
27c23f74895a5643693407f4618d18fd,16866,1,2017-10-31T00:00:00.000Z,2017-10-31T19:03:31.000Z
29ecb96656b0db4b4f0c429ff89e6809,32695,5,2017-05-20T00:00:00.000Z,2017-05-21T19:48:41.000Z
38df60295c11344f0dd213f6a4b55740,10070,4,2018-08-04T00:00:00.000Z,2018-08-04T20:08:18.000Z
b9d6c0491ffac68e2f9d4b7e81def2a1,2164,1,2018-01-05T00:00:00.000Z,2018-01-06T22:27:38.000Z
c81b5c0f969cf885c7d61564b3c96104,54354,4,2017-05-27T00:00:00.000Z,2017-06-04T01:58:47.000Z
8c363142b8d7e2099f4fc42783fd0430,50874,5,2017-09-16T00:00:00.000Z,2017-09-18T23:00:01.000Z
de622ecbd471d6b409ad21eadbaf3088,87842,5,2018-08-29T00:00:00.000Z,2018-09-01T00:13:56.000Z
076b220e7e26204fe4afe27632279c9a,37912,3,2017-11-23T00:00:00.000Z,2017-11-25T22:07:36.000Z
ca391ae6c0197840d6320f6784201959,50464,4,2018-04-17T00:00:00.000Z,2018-04-18T04:09:24.000Z
ebd50f59a95371292a542ea79444e38d,13131,4,2018-04-11T00:00:00.000Z,2018-04-11T17:36:25.000Z
37dd02393a40c8942077d8bc6aefe860,81167,5,2018-05-17T00:00:00.000Z,2018-05-24T14:18:23.000Z
b7c856fb4c20805a17aeb85e79b9e623,80240,4,2017-03-21T00:00:00.000Z,2017-03-25T03:09:32.000Z
a369964a146ee963f33e4a3b9d41ece6,69604,5,2018-01-16T00:00:00.000Z,2018-01-19T01:31:30.000Z
78e481cd66233a2e3eec4be1cfcb4edb,32510,5,2018-06-21T00:00:00.000Z,2018-06-24T21:41:35.000Z
39e2b669ceb5241844bcc964919bccb3,57524,5,2018-08-14T00:00:00.000Z,2018-08-16T20:51:06.000Z
bd502647117c4b5d216e7a121bba55c2,70795,5,2017-05-27T00:00:00.000Z,2017-05-28T21:09:56.000Z
44aa8b744e5ab9bbdbb2438f54cfe757,30903,5,2018-04-07T00:00:00.000Z,2018-04-09T01:05:51.000Z
6472b78dbdd6b4a39c630179782c60db,51257,5,2017-10-09T00:00:00.000Z,2017-10-16T12:46:04.000Z
8d0368a16a99b9eaae87dfefa4acb61b,85084,5,2017-09-22T00:00:00.000Z,2017-09-22T11:31:26.000Z
5ae9285607b1df71dd5be35df0af7f9b,5437,5,2017-12-28T00:00:00.000Z,2017-12-29T01:00:21.000Z
c3fcd31f4c7eb9c0da328dbae2828fb5,88529,5,2018-03-16T00:00:00.000Z,2018-03-17T17:23:24.000Z
45db7279aa5059b91c57b334273055b9,26271,5,2018-05-06T00:00:00.000Z,2018-05-07T00:38:36.000Z
26c525c99266ecaa86e6b8530baeb32a,59776,5,2017-11-28T00:00:00.000Z,2017-11-28T19:39:19.000Z
854937f11b88cbd677be443ea76b4cf0,22651,4,2017-05-27T00:00:00.000Z,2017-05-30T10:33:28.000Z
adcb464f6fe9a1b6c0c2f952518fee3f,31184,1,2017-06-29T00:00:00.000Z,2017-06-30T00:08:25.000Z
0edbe207e4a84842de8ce30a7d05a85b,13798,4,2017-02-09T00:00:00.000Z,2017-02-13T18:35:40.000Z
2311dea361b314504cc3153d6ee7a500,74659,5,2018-01-27T00:00:00.000Z,2018-01-28T02:48:28.000Z
2ddd4bf1a1547976fbdc2210f0830e49,48973,1,2018-06-03T00:00:00.000Z,2018-06-04T14:55:53.000Z
ffad7f03eb418dde0e6d37e8cd90af1e,94426,4,2017-03-22T00:00:00.000Z,2017-03-22T15:23:26.000Z
75f67e8416feb9c3cecc5341dd2ba199,65185,4,2018-04-10T00:00:00.000Z,2018-04-13T15:03:59.000Z
2ab6a31ef058642537344a5ce6792a03,65883,5,2018-03-06T00:00:00.000Z,2018-03-09T23:52:03.000Z
d6bd16979ee147786037b04b01714af9,97521,5,2018-05-26T00:00:00.000Z,2018-06-01T01:40:42.000Z
76e025728461df638fd0047be9044b35,45470,3,2017-09-21T00:00:00.000Z,2017-09-22T21:53:58.000Z
d7fdabf4953de747acaf30c51ccc0481,97069,4,2017-11-26T00:00:00.000Z,2017-11-28T21:06:39.000Z
fe3bd8adbed561f4a2c497f66ec7edfb,37108,5,2017-05-09T00:00:00.000Z,2017-05-10T09:47:47.000Z
7122ecc11612bc46e82a33761a87ed5b,89052,4,2017-07-27T00:00:00.000Z,2017-07-28T13:24:43.000Z
6ea25ccc765a2aada7371dcb90dcacb9,50784,5,2018-05-26T00:00:00.000Z,2018-05-27T01:36:34.000Z
e72ae2edf40bd4a3a881b94aaffd4974,48478,5,2017-12-25T00:00:00.000Z,2017-12-26T18:06:18.000Z
1a96dd0d139a0471b31076e241553767,94472,3,2018-03-16T00:00:00.000Z,2018-03-16T23:54:12.000Z
59a7075b43e1b2eec293e769b212efa5,20986,5,2017-11-08T00:00:00.000Z,2017-11-08T14:36:25.000Z
298b5925c005c24eb3c2a6312760a999,42029,4,2018-03-08T00:00:00.000Z,2018-03-08T09:34:38.000Z
5dd2fa3d77b51e9892a24fe0f2a631e6,45337,5,2017-12-07T00:00:00.000Z,2017-12-08T12:39:25.000Z
aee5b2a1686f5323c5096e0e11e3d36d,73677,5,2017-08-02T00:00:00.000Z,2017-08-03T03:26:48.000Z
475ecadd333c33eb9948a325c6936a99,44661,3,2018-08-17T00:00:00.000Z,2018-08-17T09:45:29.000Z
762eafe6612faf890adb024c795f1523,53015,1,2018-04-07T00:00:00.000Z,2018-04-12T18:50:57.000Z
073c03acc59f9397980ef7748713179e,16551,5,2018-03-01T00:00:00.000Z,2018-03-02T07:55:34.000Z
68fdc43445c000c0217777fd90ec9933,66292,5,2017-12-10T00:00:00.000Z,2017-12-12T15:36:35.000Z
f9dc1e05e8b8efa6af2a6bd92992ea01,52714,5,2018-01-30T00:00:00.000Z,2018-01-30T23:57:52.000Z
66953badcf92a43c64ed32d08bcbd308,69965,5,2017-10-21T00:00:00.000Z,2017-10-21T23:27:45.000Z
33f200739c3ef3804324a7e1db078f68,45198,5,2018-05-03T00:00:00.000Z,2018-05-04T09:33:58.000Z
0f2b0f4d36478969cb7a63b45fc4f97a,69448,5,2018-07-25T00:00:00.000Z,2018-07-26T11:24:52.000Z
34035997727da72a2f91e11b9b843a85,12894,3,2018-07-12T00:00:00.000Z,2018-07-16T00:09:40.000Z
5caa0269c37ef01b73906726e2ea4c8a,54107,4,2018-02-27T00:00:00.000Z,2018-03-02T10:53:28.000Z
4a7a854f407abf78ec619de50244004f,87712,5,2018-06-06T00:00:00.000Z,2018-06-06T16:49:04.000Z
4c87b9291aa0926fb7a369a928ae1f58,25523,5,2018-06-19T00:00:00.000Z,2018-08-02T12:18:38.000Z
2882e69c540983aafba319ad541e48d5,32277,5,2018-02-23T00:00:00.000Z,2018-02-24T23:48:52.000Z
1a06e6ae158d7ff1dbd31792a3281a78,9149,3,2017-03-28T00:00:00.000Z,2017-03-30T15:10:00.000Z
08c1f078dbcffa9b6ef86ee298dd9d58,91391,4,2017-12-09T00:00:00.000Z,2017-12-12T04:14:01.000Z
c6f396499b8be4942f569048f61e27d8,52608,5,2017-11-01T00:00:00.000Z,2017-11-03T11:48:46.000Z
73dbc0fa76cf30cac782f9278c66fef0,66934,5,2018-04-26T00:00:00.000Z,2018-04-26T15:20:22.000Z
5480bc2f4f12d6bc95b5958308e2fb4f,45367,4,2017-06-15T00:00:00.000Z,2017-06-16T11:07:58.000Z
9aa185c9a1ecb5d47cdb615495054e6b,46732,3,"",""
ab2d26b6191f4745b20b79724bab3fe8,67785,4,2018-04-03T00:00:00.000Z,2018-04-03T21:43:05.000Z
38ff08b57cbc858f7cbdc8dcaf4cb623,85909,4,2018-02-27T00:00:00.000Z,2018-03-02T17:51:47.000Z
552fa0089a53d872f6614cdd94fd5fd2,26080,5,2018-07-21T00:00:00.000Z,2018-07-23T20:53:00.000Z
dd25b248f71211cf0d6e043073e7116d,18355,5,2018-05-12T00:00:00.000Z,2018-05-15T01:20:02.000Z
1b8253e122e48a55b1e5c6b46cdc7f54,57321,5,2018-05-19T00:00:00.000Z,2018-05-22T02:24:06.000Z
eac2c56c1348d68d21c9785b566e5fcc,90853,5,2017-09-20T00:00:00.000Z,2017-09-23T10:07:25.000Z
ba12ccb904b18c0537a807998d82ff5b,78423,4,2017-03-21T00:00:00.000Z,2017-03-22T08:50:53.000Z
96cebd97cb5bb40c41ed484c9f3f453f,8285,5,2017-02-11T00:00:00.000Z,2017-02-14T21:51:17.000Z
a531bab6cc7155e99d9720e9bcbc9414,4777,3,2018-01-23T00:00:00.000Z,2018-01-25T20:28:48.000Z
52300a5e6997431d0597e820015ec8ff,76957,5,2018-03-03T00:00:00.000Z,2018-03-04T11:47:10.000Z
68ad1a3a3c30a29fbe380b6741c22569,37243,1,2017-12-15T00:00:00.000Z,2017-12-15T09:55:15.000Z
f9476ace2e1021192b07ed051a7f8df2,55641,4,2017-04-04T00:00:00.000Z,2017-04-05T20:14:41.000Z
8dbd73cb8012495ed423827a9ee65617,11134,5,2018-07-22T00:00:00.000Z,2018-07-24T04:50:10.000Z
d52e1108bd914d3574be571728788161,45371,3,2018-02-17T00:00:00.000Z,2018-02-18T00:27:53.000Z
7d3986dc4b58a2615840cf0a4646cfe8,76027,1,2018-08-26T00:00:00.000Z,2018-08-29T16:15:03.000Z
bbf5ebd93b46bb91134d910d5726d6fc,98293,5,2017-12-18T00:00:00.000Z,2017-12-20T00:40:20.000Z
e02f3d038087980c9de9fa5c00ea1d13,52338,5,2018-07-25T00:00:00.000Z,2018-07-25T19:41:51.000Z
44928a2b5fc645c4d43f1a9c74b58700,29736,4,2017-10-07T00:00:00.000Z,2017-10-09T11:17:21.000Z
27776d84298ebfd3ba72765fac4b4093,55215,5,2018-02-10T00:00:00.000Z,2018-02-13T20:25:37.000Z
f9edb20b598a2d26294322ddddd67bf8,61531,5,2018-08-28T00:00:00.000Z,2018-08-28T20:17:09.000Z
817f865a346864f5a055166ba8ec492f,66959,5,2018-03-21T00:00:00.000Z,2018-03-25T01:21:48.000Z
1decaf840991538cdb9fc64d5d22181e,42996,5,2018-02-17T00:00:00.000Z,2018-02-23T17:38:06.000Z
2df0ac75fb5e1c6769959c6d9f122ba0,86036,5,2018-02-17T00:00:00.000Z,2018-02-19T21:59:46.000Z
02a18b5f263f2506bfb771fe3e7379b1,49433,5,2017-03-22T00:00:00.000Z,2017-03-25T11:35:14.000Z
eeedfade225403aa77bc35b54ed4a05c,85428,5,2017-06-28T00:00:00.000Z,2017-06-29T02:57:23.000Z
227e6d16ec93c33a016e61439078310b,96231,4,2017-12-13T00:00:00.000Z,2017-12-13T21:06:52.000Z
700a1867ef4c7703df35c956a1c58de0,4124,5,2018-03-02T00:00:00.000Z,2018-03-02T22:27:53.000Z
29a7d7f8fb3c84ed7b1a1a90219bddfb,53294,5,2018-03-16T00:00:00.000Z,2018-03-18T22:04:19.000Z
b1fb1b29686a6ee8505fec6bc6002d64,98510,3,2017-09-22T00:00:00.000Z,2017-09-25T00:58:43.000Z
dece8bd52afa6547bde48eb0860c56fe,85298,4,2017-05-03T00:00:00.000Z,2017-05-04T15:45:24.000Z
c4a0f8cf0b5be950c339c5858e7676eb,16060,4,2018-08-02T00:00:00.000Z,2018-08-03T09:48:26.000Z
f952130efd85cbfd56fa91e3982cf103,61108,5,2017-11-22T00:00:00.000Z,2017-11-24T22:18:13.000Z
84a1b899b5e54c59b1dcadbcc6a605c3,56867,3,2017-03-22T00:00:00.000Z,2017-03-22T21:12:19.000Z
2702dd3b88297c621e365809d79f50db,76059,4,2017-08-15T00:00:00.000Z,2017-08-15T19:26:14.000Z
9297942f5c883d2b39e801e28b8777d6,32943,5,2017-07-28T00:00:00.000Z,2017-07-29T02:27:29.000Z
422cce17b3098433283df6f0abfcb7b7,90632,1,2017-12-19T00:00:00.000Z,2017-12-22T00:44:59.000Z
77cea27798b2ff621a820e2e9092b15e,6275,5,2018-05-22T00:00:00.000Z,2018-05-23T11:51:28.000Z
3770a59c10f692800c4131f8211f5a03,86540,5,2017-06-22T00:00:00.000Z,2017-06-23T14:43:48.000Z
e3474af5b2ca0e799a9517f22c0452b7,67534,5,2017-06-07T00:00:00.000Z,2017-06-08T12:44:11.000Z
59e75be208993cd3654e8ea2d5b63614,15304,1,2018-06-06T00:00:00.000Z,2018-06-06T22:22:39.000Z
a54cd20e0cc9483c2550bd75f79912aa,43680,5,2017-03-09T00:00:00.000Z,2017-03-14T01:25:57.000Z
1a5811491b956f16b408aad5f9edf86f,29504,5,2017-05-17T00:00:00.000Z,2017-05-19T01:58:49.000Z
598cbb9ac3d8ee506744943466a15cae,44543,4,2018-07-07T00:00:00.000Z,2018-07-08T13:03:48.000Z
f22bba995c995e0045e5360920ed2544,22722,5,2018-07-24T00:00:00.000Z,2018-07-27T10:43:48.000Z
87b2dde3014c0a30fe30c337392d7be6,33371,5,2018-05-10T00:00:00.000Z,2018-05-10T22:16:20.000Z
20a56bb6ca123a45b37766dacbac35da,75046,5,2018-08-14T00:00:00.000Z,2018-08-14T22:04:51.000Z
2fc29afe160d07da97d17a09d8561a48,56696,3,2018-06-08T00:00:00.000Z,2018-06-08T09:35:35.000Z
b7e750b20eb7866d4db8725e6d453416,47579,1,2017-09-12T00:00:00.000Z,2017-09-15T00:36:14.000Z
c48cbf423cbedc8209664135324d852b,79651,5,2018-02-16T00:00:00.000Z,2018-02-17T10:07:52.000Z
347b3658f251e445b45292d2b3a2a8fc,1428,5,2018-08-10T00:00:00.000Z,2018-08-11T01:37:36.000Z
4adf55f137a096300a03563ecd17f6ad,69477,5,2018-08-04T00:00:00.000Z,2018-08-06T03:37:48.000Z
8115349dcbdff9bab4a4ec20e1bee4f0,1368,5,2018-05-10T00:00:00.000Z,2018-05-17T16:57:51.000Z
cf8ec64ea8ff9eb50dab19efc054f72e,27567,1,2018-07-12T00:00:00.000Z,2018-07-13T14:02:48.000Z
04c70aae2a2fcccda2e400902e8a1117,3196,4,2017-09-14T00:00:00.000Z,2017-09-15T11:49:48.000Z
164308738a3525c81d1d9561d0398a08,43475,4,2018-06-28T00:00:00.000Z,2018-06-29T01:32:12.000Z
711c77d6e4605d38feb1202492ca1401,78668,4,2018-05-19T00:00:00.000Z,2018-05-21T16:33:45.000Z
2f804368f24f7cc2162a20d24133a090,33694,1,2018-07-11T00:00:00.000Z,2018-07-13T02:34:05.000Z
69132fd77f860239211cb4e79d26e6de,67697,5,2017-11-14T00:00:00.000Z,2017-11-15T03:27:28.000Z
44ef21e5d2ffc6efe55ad54e765c2293,76658,4,2017-09-21T00:00:00.000Z,2017-09-23T11:06:26.000Z
565c5ca49f04d85d6ab98deb02f6defe,14324,3,2018-04-27T00:00:00.000Z,2018-04-30T19:22:37.000Z
8863882109f4030e9ab49c85924c9725,87005,4,2018-04-27T00:00:00.000Z,2018-04-30T15:46:57.000Z
2188fcb05c8de9290690759dba702da8,17560,4,2018-01-25T00:00:00.000Z,2018-01-26T01:22:30.000Z
bb1a40e1e335247e614b983e9d4852d1,95840,4,2017-08-24T00:00:00.000Z,2017-08-25T05:46:14.000Z
3dbdb167a0b12d22771cff55cfa3ebbb,58147,5,2018-03-16T00:00:00.000Z,2018-03-16T17:17:28.000Z
207b12f4c140df45469bf136f3c6934d,8859,5,2017-11-17T00:00:00.000Z,2017-11-17T21:54:16.000Z
6a2a60acc93152e4d3bca98f65f2f081,58129,5,2018-02-07T00:00:00.000Z,2018-02-18T00:00:33.000Z
b1a4b718330873f056e4b5a4165c5d55,75559,5,2017-11-25T00:00:00.000Z,2017-11-25T16:13:56.000Z
930c2b4259bee48934e0be423d5779dd,55240,4,2017-11-26T00:00:00.000Z,2017-11-29T00:07:14.000Z
232bef851b2ee01d9f7fcb4af218503c,44263,5,2018-06-21T00:00:00.000Z,2018-06-21T14:10:01.000Z
5a72ce096fadb387768bd87428338ade,46023,3,2018-04-14T00:00:00.000Z,2018-04-14T23:40:04.000Z
20a18c11b551671ea99c53c1ce641b14,96611,4,2018-02-07T00:00:00.000Z,2018-02-08T10:22:18.000Z
54cedf6afe2047ffe493b11132789171,34121,4,2017-09-03T00:00:00.000Z,2017-09-06T02:57:04.000Z
2c684f61a036b0a9baa879bee033ca63,49156,1,2018-02-20T00:00:00.000Z,2018-02-23T11:49:39.000Z
7e441b0cba5f601de8a33edab56d1400,75235,4,2018-06-12T00:00:00.000Z,2018-06-15T15:09:05.000Z
a70028371b5e9cb97f3c5405f73c577b,15392,5,2017-02-08T00:00:00.000Z,2017-02-14T11:13:04.000Z
08ebf9438f4d44c51035ae238bbbca21,79791,5,2018-06-05T00:00:00.000Z,2018-06-05T21:29:22.000Z
a3d3f81feab13ba44c54700da3de8731,61391,5,2018-04-24T00:00:00.000Z,2018-04-25T12:42:29.000Z
0959357e7a6143a4fda3d28716dff999,62607,3,2018-02-03T00:00:00.000Z,2018-02-05T11:25:01.000Z
a8e6fb544a0a86024efaf853b5dd3efc,40339,5,2018-07-11T00:00:00.000Z,2018-07-11T15:57:59.000Z
6253a27e35c7c147bc019f67e1b6d3c4,11675,5,2017-11-30T00:00:00.000Z,2017-11-30T20:30:34.000Z
abd6b3598a54961d10642d6f1df7492c,25824,3,2017-06-02T00:00:00.000Z,2017-06-02T14:42:42.000Z
