SK_ORDER,SK_PRODUCT,SK_SELLER,NUM_ORDER_ITEM,DAT_SHIPPING_LIMIT,VAL_PRICE,VAL_FREIGHT
11467,30294,475,1,2018-04-01T22:35:11.000Z,53.90,21.35
25422,22922,282,1,2018-08-03T19:05:15.000Z,99.00,8.85
77349,13485,153,1,2018-06-19T18:30:55.000Z,119.88,15.94
61851,903,1961,1,2017-12-27T08:58:32.000Z,121.90,43.01
61851,26730,988,2,2017-12-27T08:58:32.000Z,49.99,14.34
34450,16749,1439,1,2018-02-01T14:59:05.000Z,40.00,8.11
20308,3214,443,1,2018-05-24T02:31:24.000Z,1914.58,141.26
11238,26154,618,1,2018-04-19T13:15:10.000Z,149.90,23.63
37586,9261,1616,1,2018-07-20T07:31:30.000Z,23.90,18.32
17233,9795,1241,1,2018-03-21T12:50:29.000Z,159.99,32.15
60511,26666,1183,1,2018-03-26T03:08:31.000Z,179.94,45.03
58630,8724,1894,1,2017-12-20T23:49:56.000Z,99.90,16.46
52313,23873,1076,1,2017-08-30T08:24:11.000Z,69.90,16.25
3427,4193,2139,1,2017-04-27T06:35:22.000Z,278.77,13.34
50914,12023,607,1,2018-01-18T12:12:28.000Z,26.90,16.79
78566,18713,2809,1,2018-03-01T02:35:26.000Z,56.99,17.97
95765,26458,2268,1,2017-11-30T01:29:45.000Z,99.90,17.95
73071,9154,2868,1,2018-08-15T10:35:13.000Z,84.00,22.52
24072,19053,10,1,2018-02-13T19:35:28.000Z,349.90,21.69
57773,18929,78,1,2017-10-19T03:26:45.000Z,49.90,9.34
39031,9390,2596,1,2017-11-03T03:35:12.000Z,12.99,16.60
39031,9390,2596,2,2017-11-03T03:35:12.000Z,12.99,16.60
44772,5735,2208,1,2017-07-10T04:10:08.000Z,69.99,17.74
69438,29344,427,1,2018-08-14T21:55:16.000Z,125.00,22.81
86804,25402,1167,1,2018-06-04T03:35:20.000Z,34.30,20.08
91857,4047,1719,1,2018-06-25T21:58:38.000Z,155.00,23.02
74716,32273,988,1,2018-05-02T03:51:13.000Z,27.99,7.39
93374,24731,397,1,2018-05-18T18:57:28.000Z,797.60,43.63
10932,19860,2442,1,2017-07-06T18:05:23.000Z,84.50,16.35
38953,8371,2909,1,2017-10-10T21:24:31.000Z,19.95,15.10
25224,25794,2480,1,2018-04-10T03:08:57.000Z,137.00,37.65
9876,2270,1530,1,2017-08-09T17:43:23.000Z,34.99,7.78
40415,29911,528,1,2017-10-05T02:58:33.000Z,378.00,23.30
72606,6238,2208,1,2017-05-16T21:05:11.000Z,99.99,13.04
38359,9400,1718,1,2018-03-05T10:48:40.000Z,319.90,27.52
89103,31642,841,1,2017-01-29T15:28:32.000Z,119.90,29.03
65023,6112,798,1,2018-07-16T22:24:06.000Z,69.00,18.58
20063,22693,550,1,2018-08-02T12:44:31.000Z,109.90,9.28
6566,31352,2346,1,2018-05-11T20:55:35.000Z,79.00,23.13
70085,18635,391,1,2018-08-05T22:35:17.000Z,32.00,13.80
45401,13511,1937,1,2018-08-17T05:55:08.000Z,29.99,18.31
78362,5980,295,1,2017-12-21T02:51:33.000Z,99.90,18.27
46797,19208,2881,1,2018-06-13T20:15:08.000Z,94.90,18.54
59188,47,1600,1,2017-10-24T00:08:05.000Z,610.00,37.54
23775,6350,1183,1,2018-04-03T20:50:39.000Z,116.60,53.09
76731,17415,1816,1,2018-08-01T16:30:21.000Z,69.90,35.84
1272,31178,725,1,2018-03-23T19:55:33.000Z,46.99,7.39
10565,29202,1194,1,2018-08-20T09:50:23.000Z,69.90,15.56
90474,8497,2297,1,2017-10-02T00:24:26.000Z,69.99,25.52
4831,12209,632,1,2018-03-06T16:30:45.000Z,39.99,11.85
68737,15162,746,1,2018-08-30T13:04:17.000Z,150.90,9.22
56698,18288,810,1,2018-05-21T19:50:39.000Z,49.38,13.47
53604,4583,1685,1,2017-12-13T03:12:37.000Z,143.80,31.76
81874,2866,1183,1,2018-07-11T03:32:47.000Z,169.99,89.86
70010,4898,2897,1,2017-12-15T13:10:23.000Z,110.00,14.52
97955,5196,193,1,2018-07-10T19:55:14.000Z,149.90,27.35
65794,12626,2744,1,2017-09-08T02:11:18.000Z,109.99,8.96
28360,1029,1049,1,2018-07-31T16:24:15.000Z,48.90,9.09
42275,9216,1874,1,2018-05-25T09:14:27.000Z,29.90,10.76
50058,20814,2822,1,2018-01-29T02:37:22.000Z,30.00,12.60
30927,17865,1303,1,2017-09-14T19:45:08.000Z,159.90,14.14
54964,17595,1886,1,2018-01-16T03:32:27.000Z,86.90,15.36
92812,24381,121,1,2017-05-22T01:50:11.000Z,35.00,16.05
64946,18236,2442,1,2017-01-31T13:32:58.000Z,69.50,1.79
64946,2942,2815,2,2017-01-31T13:32:58.000Z,109.99,16.21
28456,23261,2278,1,2017-03-17T20:30:13.000Z,79.00,14.72
42282,19148,2563,1,2018-06-18T02:56:22.000Z,187.00,33.57
79991,20617,2454,1,2018-06-26T23:15:37.000Z,890.00,29.38
4217,8939,1351,1,2018-04-10T15:30:14.000Z,35.00,11.39
92926,12601,74,1,2017-05-11T06:35:18.000Z,16.99,17.78
26560,20491,711,1,2018-03-27T22:50:31.000Z,81.99,7.92
7264,6669,375,1,2016-10-14T12:02:04.000Z,54.90,20.94
72086,4689,3076,1,2018-07-31T17:04:24.000Z,110.32,13.43
72086,3176,3076,2,2018-07-31T17:04:24.000Z,110.32,13.43
32622,15755,1268,1,2017-06-29T02:23:09.000Z,21.99,8.72
32622,15755,1268,2,2017-06-29T02:23:09.000Z,21.99,8.72
32622,15755,1268,3,2017-06-29T02:23:09.000Z,21.99,8.72
32622,15755,1268,4,2017-06-29T02:23:09.000Z,21.99,8.72
13400,25897,887,1,2018-01-22T03:50:49.000Z,54.90,15.13
51190,25043,2175,1,2017-09-04T15:45:22.000Z,21.65,8.72
51190,25043,2175,2,2017-09-04T15:45:22.000Z,21.65,8.72
84006,24337,551,1,2017-02-10T20:11:26.000Z,54.90,20.46
14132,24600,2211,1,2017-11-06T01:06:00.000Z,10.99,15.10
76813,2111,614,1,2018-07-03T21:50:13.000Z,99.90,14.00
6873,7163,2297,1,2017-09-22T10:55:49.000Z,55.00,7.94
6873,7163,2297,2,2017-09-22T10:55:49.000Z,55.00,7.94
40051,8566,902,1,2018-07-09T04:30:40.000Z,219.00,20.44
9750,1277,2721,1,2018-03-19T14:28:38.000Z,75.00,26.61
83081,13422,1993,1,2017-05-25T11:45:20.000Z,529.00,47.55
45104,17792,330,1,2018-05-21T23:55:09.000Z,63.90,19.42
71168,15650,1868,1,2018-04-11T16:10:57.000Z,129.46,27.97
30165,24323,835,1,2017-04-05T09:10:14.000Z,9.90,10.96
56649,11165,1266,1,2018-07-25T20:05:17.000Z,15.90,18.23
56872,22558,2268,1,2018-03-29T11:28:14.000Z,79.90,23.49
56354,13571,794,1,2017-05-19T03:50:19.000Z,134.90,18.19
10629,14076,1397,1,2017-02-14T21:56:16.000Z,59.90,15.63
67042,15817,2223,1,2017-02-08T22:38:49.000Z,109.90,25.26
5789,25489,1183,1,2017-11-27T09:35:27.000Z,159.94,38.96
1995,30412,2037,1,2017-03-28T09:57:27.000Z,109.99,17.51
66524,5357,1140,1,2018-06-25T18:56:33.000Z,38.99,12.93
42131,4599,475,1,2018-01-18T11:17:24.000Z,49.90,13.37
31383,8651,2555,1,2017-10-20T20:14:54.000Z,37.90,25.63
21900,32140,2497,1,2017-08-03T02:24:01.000Z,59.90,25.26
84378,976,2644,1,2017-08-18T15:10:27.000Z,99.00,52.70
63419,30669,820,1,2017-11-16T23:15:29.000Z,29.90,9.34
12580,5838,2792,1,2018-08-28T12:25:11.000Z,14.90,15.23
11786,14111,288,1,2018-01-08T08:17:14.000Z,35.49,9.27
11786,14111,288,2,2018-01-08T08:17:14.000Z,35.49,9.27
69808,22985,1874,1,2017-07-11T17:29:24.000Z,99.90,19.94
91453,461,716,1,2017-11-29T16:08:35.000Z,97.90,23.01
30524,2679,1959,1,2018-06-14T23:54:11.000Z,17.99,12.79
30524,2679,1959,2,2018-06-14T23:54:11.000Z,17.99,12.79
78388,15276,2950,1,2018-06-25T13:57:45.000Z,299.90,67.18
13224,9795,1241,1,2018-05-07T08:09:31.000Z,149.99,36.91
24598,27988,1842,1,2018-08-15T22:25:14.000Z,52.09,18.54
57553,264,335,1,2017-11-14T17:56:42.000Z,64.90,19.69
24915,27221,2760,1,2018-01-23T09:30:54.000Z,12.77,15.10
50133,24708,243,1,2018-08-22T22:44:10.000Z,199.60,14.06
78012,13764,1679,1,2017-07-27T22:42:51.000Z,190.00,16.96
25209,21956,744,1,2018-08-02T19:04:25.000Z,250.00,26.10
60960,4910,2394,1,2017-12-21T22:32:06.000Z,42.00,28.75
84447,7016,2108,1,2017-12-14T12:31:47.000Z,129.34,21.40
5714,26634,2208,1,2017-08-03T06:32:19.000Z,229.99,14.16
3493,4804,2394,1,2018-08-21T12:31:39.000Z,69.00,14.87
25753,9196,988,1,2018-03-01T10:35:49.000Z,29.99,7.78
54733,27752,424,1,2018-03-20T20:00:24.000Z,215.00,22.59
37808,13778,2010,1,2018-05-21T19:31:55.000Z,42.00,43.93
37808,13778,2010,2,2018-05-21T19:31:55.000Z,42.00,43.93
97799,10712,601,1,2017-10-30T03:35:41.000Z,9.90,13.47
97799,30757,295,2,2017-10-30T03:35:41.000Z,14.90,13.47
67414,32822,1583,1,2017-10-26T10:56:10.000Z,80.00,16.32
14712,21013,1019,1,2017-04-13T03:10:40.000Z,389.99,22.22
89652,15669,2464,1,2017-11-27T10:00:20.000Z,69.90,28.89
18986,32658,185,1,2017-04-13T20:45:12.000Z,99.90,15.91
51601,15322,2721,1,2017-10-19T16:56:18.000Z,250.00,69.90
15925,11901,1497,1,2018-02-13T22:35:27.000Z,19.90,14.10
15925,11901,1497,2,2018-02-13T22:35:27.000Z,19.90,14.10
67827,13519,645,1,2018-08-31T11:24:02.000Z,109.90,9.52
65763,15451,2649,1,2018-02-19T18:35:32.000Z,202.00,16.16
15132,29830,2464,1,2017-07-17T04:03:40.000Z,94.35,12.16
44829,8291,2747,1,2018-05-09T22:15:21.000Z,119.00,31.52
13684,17339,330,1,2017-12-12T08:36:22.000Z,169.90,17.44
13684,17339,330,2,2017-12-12T08:36:22.000Z,169.90,17.44
65254,28009,2480,1,2018-06-18T18:31:32.000Z,37.90,18.13
35590,31673,1566,1,2017-04-13T12:33:20.000Z,21.90,14.52
16772,11591,1145,1,2018-05-24T22:18:37.000Z,45.00,24.29
18700,14107,2521,1,2017-05-03T22:42:29.000Z,39.90,15.56
36477,24441,375,1,2017-11-01T02:57:14.000Z,49.90,7.78
69399,29178,1802,1,2018-07-05T15:31:26.000Z,95.20,18.47
25464,2564,1183,1,2017-07-19T02:45:19.000Z,189.99,88.82
25464,2564,1183,2,2017-07-19T02:45:19.000Z,189.99,88.82
9576,2956,864,1,2018-01-11T17:48:10.000Z,35.90,15.11
9576,2956,864,2,2018-01-11T17:48:10.000Z,35.90,15.11
53640,30655,391,1,2018-02-16T15:55:32.000Z,59.90,13.08
53640,30655,391,2,2018-02-16T15:55:32.000Z,59.90,13.08
63895,11616,1278,1,2018-03-01T14:08:03.000Z,38.09,15.10
30351,8139,1183,1,2018-08-01T19:15:14.000Z,89.98,44.62
29531,6619,2721,1,2018-04-26T15:31:09.000Z,40.00,18.23
29531,6619,2721,2,2018-04-26T15:31:09.000Z,40.00,18.23
62164,18370,1076,1,2017-07-13T18:45:19.000Z,59.90,15.18
8433,579,2108,1,2017-03-13T21:02:48.000Z,109.90,19.36
8433,579,2108,2,2017-03-13T21:02:48.000Z,109.90,19.36
46360,30475,748,1,2017-08-09T17:50:16.000Z,37.50,37.90
27119,11630,1183,1,2017-07-11T12:03:56.000Z,159.99,56.64
36440,12345,174,1,2017-09-11T17:24:03.000Z,64.90,10.70
36440,20275,174,2,2017-09-11T17:24:03.000Z,36.90,4.86
33126,26188,548,1,2018-04-27T08:31:43.000Z,69.90,44.26
54051,14218,798,1,2017-03-24T19:08:57.000Z,49.00,15.65
80133,11493,2618,1,2017-08-06T21:45:13.000Z,179.90,12.76
36326,30708,2747,1,2018-03-02T18:55:27.000Z,120.00,45.30
76868,18863,910,1,2018-07-02T14:30:50.000Z,249.90,14.41
68182,12372,2357,1,2018-03-22T18:10:45.000Z,19.95,18.23
65292,12087,1183,1,2018-04-17T22:35:17.000Z,79.99,17.37
16582,2944,1414,1,2017-10-19T14:28:07.000Z,56.99,15.15
95194,26938,2652,1,2017-07-03T12:24:06.000Z,10.99,11.85
90560,6846,747,1,2017-07-06T12:35:18.000Z,329.90,22.80
56628,27750,1570,1,2018-05-02T03:35:28.000Z,53.49,18.25
81550,5800,728,1,2018-05-31T18:58:37.000Z,18.90,8.29
19051,10498,1025,1,2017-08-21T20:15:21.000Z,199.00,20.63
14928,14092,747,1,2017-07-07T15:10:20.000Z,164.90,25.99
28445,17632,1514,1,2018-01-22T18:29:42.000Z,194.90,58.90
66419,10577,2721,1,2018-04-19T02:30:34.000Z,115.00,18.69
66419,10577,2721,2,2018-04-19T02:30:34.000Z,115.00,18.69
66419,10577,2721,3,2018-04-19T02:30:34.000Z,115.00,18.69
57206,14609,2749,1,2017-12-27T10:33:31.000Z,95.00,16.43
57206,14609,2749,2,2017-12-27T10:33:31.000Z,95.00,16.43
3424,3287,2394,1,2017-12-26T18:10:21.000Z,71.00,11.73
47707,28596,863,1,2018-07-23T22:05:14.000Z,56.10,13.97
74627,4910,2394,1,2018-01-29T17:02:10.000Z,42.00,13.37
31129,32093,2394,1,2017-05-18T01:35:17.000Z,47.99,25.63
32383,14894,1243,1,2017-09-28T06:36:40.000Z,210.99,31.68
57275,13777,2392,1,2018-08-07T02:45:08.000Z,22.99,7.42
69899,30406,1874,1,2018-05-23T18:19:09.000Z,199.90,13.83
61591,18565,1953,1,2017-07-17T03:50:41.000Z,75.90,21.33
13582,31987,2392,1,2018-07-09T04:32:58.000Z,19.99,18.24
52673,19361,798,1,2018-08-23T01:15:12.000Z,54.00,19.29
9900,14852,776,1,2018-05-15T19:31:24.000Z,195.00,175.55
7780,25957,333,1,2018-07-06T11:31:11.000Z,9.00,15.23
43241,23690,1893,1,2017-08-24T21:05:19.000Z,159.00,12.61
70160,14566,2268,1,2018-05-23T15:55:29.000Z,109.90,14.86
70160,14566,2268,2,2018-05-23T15:55:29.000Z,109.90,14.86
57927,12093,2850,1,2018-05-01T23:30:23.000Z,45.90,22.85
20472,21882,1608,1,2018-06-04T12:35:11.000Z,104.00,52.86
37364,12526,982,1,2018-04-04T17:15:11.000Z,148.47,18.92
7445,15522,2652,1,2017-02-25T17:08:23.000Z,12.97,17.78
38967,29799,1791,1,2018-07-06T11:18:37.000Z,79.90,19.75
76655,764,1996,1,2018-06-19T19:31:46.000Z,138.00,60.20
48080,9233,1249,1,2018-02-14T20:49:01.000Z,19.90,12.48
15943,32727,1731,1,2018-06-15T08:55:17.000Z,129.00,18.48
17394,7018,798,1,2018-04-24T14:30:59.000Z,49.00,12.79
84249,19702,423,1,2017-03-16T13:16:12.000Z,169.90,17.34
43623,32436,2464,1,2017-12-04T03:21:11.000Z,83.90,17.84
43623,32436,2464,2,2017-12-04T03:21:11.000Z,83.90,17.84
50541,24427,1112,1,2018-07-25T01:23:59.000Z,155.97,16.19
25332,23301,2394,1,2018-05-03T11:55:27.000Z,74.99,20.57
32885,26841,1110,1,2018-03-21T13:49:32.000Z,112.00,59.79
28628,9078,619,1,2018-05-11T17:56:13.000Z,430.00,15.45
23481,12801,437,1,2018-07-02T10:17:57.000Z,84.90,15.69
9283,5384,1619,1,2017-09-28T16:15:23.000Z,25.90,15.10
9283,5384,1619,2,2017-09-28T16:15:23.000Z,25.90,15.10
93415,31299,1874,1,2017-12-18T16:16:33.000Z,79.90,6.67
93415,8974,2108,2,2017-12-18T16:16:33.000Z,140.12,17.09
9169,15150,2521,1,2017-03-09T09:23:01.000Z,59.90,22.97
72972,12393,1864,1,2017-10-10T23:56:13.000Z,120.00,16.60
96178,11535,798,1,2017-09-14T21:25:14.000Z,65.00,14.20
79706,4035,34,1,2018-08-06T16:05:17.000Z,14.90,7.39
79096,25197,1837,1,2018-04-08T21:30:17.000Z,33.00,12.79
92423,32833,191,1,2017-06-15T14:55:08.000Z,95.00,57.99
52333,26499,3076,1,2018-07-11T10:35:11.000Z,110.32,8.03
24330,24030,2892,1,2018-05-23T21:52:09.000Z,760.00,115.74
67570,30294,475,1,2017-11-23T20:30:59.000Z,59.90,13.44
53301,21648,2494,1,2017-05-28T23:30:17.000Z,271.00,17.53
69798,14995,2208,1,2017-03-21T01:20:06.000Z,129.99,9.28
36952,7463,2429,1,2017-10-17T23:21:05.000Z,78.00,19.79
81836,14052,475,1,2018-05-09T13:11:42.000Z,53.90,0.00
8027,27804,2394,1,2018-03-29T17:50:35.000Z,72.00,11.15
93032,18014,308,1,2018-04-12T18:55:19.000Z,56.97,18.02
10687,21139,2291,1,2018-05-10T12:11:51.000Z,39.99,8.88
30600,1556,2208,1,2017-08-01T02:25:40.000Z,129.99,18.16
60175,811,2655,1,2018-02-23T15:50:39.000Z,16.10,17.63
38065,4519,153,1,2018-08-07T02:44:15.000Z,54.00,22.31
26367,2360,1816,1,2018-02-15T17:48:03.000Z,99.90,23.57
98970,1227,2833,1,2018-03-22T11:49:14.000Z,559.99,18.80
66559,20883,1954,1,2018-03-04T22:10:22.000Z,93.49,11.86
34733,24578,623,1,2018-07-30T22:05:16.000Z,42.90,18.10
34733,24578,623,2,2018-07-30T22:05:16.000Z,42.90,18.10
80853,29569,2040,1,2018-03-13T23:55:29.000Z,122.99,27.92
81022,6206,2108,1,2017-09-20T15:35:29.000Z,166.89,16.80
97603,6030,1592,1,2017-09-20T18:45:12.000Z,120.00,9.86
48371,8323,471,1,2017-08-03T19:30:11.000Z,54.90,13.08
60565,29016,1916,1,2018-06-25T18:04:19.000Z,380.00,35.14
42019,21012,2596,1,2017-04-28T20:42:25.000Z,49.99,11.74
46528,1750,1414,1,2018-01-18T07:19:07.000Z,23.99,7.78
85109,32825,584,1,2018-03-13T02:31:40.000Z,49.99,22.06
27236,26714,2408,1,2018-07-05T07:30:23.000Z,159.00,19.41
69280,2466,1912,1,2018-02-20T18:28:08.000Z,19.99,11.73
21491,14741,584,1,2018-01-05T10:26:46.000Z,60.00,15.86
87512,21151,1113,1,2018-07-27T10:23:44.000Z,148.00,23.76
30947,25725,2208,1,2017-08-11T20:50:21.000Z,149.99,17.30
21063,25346,333,1,2018-04-16T15:35:22.000Z,13.65,7.39
28913,11223,1480,1,2018-04-30T02:30:28.000Z,134.90,23.52
64755,27309,2810,1,2018-07-18T20:55:27.000Z,76.00,22.41
64755,19053,10,2,2018-07-17T20:55:27.000Z,364.00,16.81
56337,8291,2747,1,2017-11-03T03:07:47.000Z,149.99,40.38
59186,14763,885,1,2018-01-18T22:56:22.000Z,119.00,9.21
83507,498,282,1,2018-07-04T14:50:35.000Z,129.00,23.62
4183,31411,280,1,2018-07-09T23:30:19.000Z,34.90,16.43
73376,30003,2002,1,2017-11-16T21:04:57.000Z,31.90,14.10
34572,13431,391,1,2018-05-10T17:50:50.000Z,69.90,12.43
25029,636,339,1,2018-03-15T20:56:16.000Z,69.90,19.46
41904,25036,391,1,2018-08-01T19:00:24.000Z,260.00,48.80
93321,29998,795,1,2018-05-02T17:52:40.000Z,255.00,20.76
90627,5739,1110,1,2018-02-01T10:16:16.000Z,129.00,38.20
1286,19337,604,1,2018-03-15T16:55:34.000Z,79.90,19.53
89334,22485,2072,1,2018-03-06T09:29:19.000Z,94.99,17.94
22061,8370,2464,1,2018-03-07T22:10:27.000Z,35.15,15.10
66804,12977,2464,1,2017-10-08T22:36:08.000Z,109.90,18.02
45316,19303,798,1,2017-07-20T02:15:31.000Z,44.00,14.10
87690,3033,193,1,2018-08-31T12:25:20.000Z,49.90,19.54
11830,16992,1303,1,2018-03-08T22:30:38.000Z,104.00,19.61
81724,30294,475,1,2017-11-29T22:31:38.000Z,49.00,17.67
83658,26105,1133,1,2017-06-21T03:10:33.000Z,54.90,26.92
83158,10328,2188,1,2018-08-20T16:55:32.000Z,95.15,26.97
81060,23172,2956,1,2017-12-13T21:50:36.000Z,299.99,17.86
64608,15322,2721,1,2018-03-29T18:05:21.000Z,250.00,37.77
58887,16922,584,1,2017-07-25T03:50:39.000Z,29.99,15.79
76886,16152,482,1,2018-06-29T10:53:45.000Z,330.00,53.03
7416,18349,2850,1,2018-03-05T06:15:29.000Z,22.90,17.63
75451,27014,280,1,2018-05-24T01:15:18.000Z,25.90,7.55
69718,18438,2411,1,2018-07-31T16:30:53.000Z,12.99,7.39
45106,6505,1874,1,2018-06-05T20:50:38.000Z,39.90,9.26
45345,11493,1112,1,2018-05-28T23:14:31.000Z,128.90,7.77
47234,31078,1172,1,2017-12-07T10:55:24.000Z,29.00,8.72
74800,1790,1868,1,2018-02-22T15:10:33.000Z,61.00,17.00
20493,15251,2108,1,2017-01-28T19:39:51.000Z,45.90,10.96
876,6152,3038,1,2018-07-10T10:31:05.000Z,159.00,63.13
36056,23111,243,1,2018-04-26T15:32:18.000Z,220.00,61.60
57626,10366,1414,1,2017-07-24T02:50:24.000Z,56.99,8.72
24866,14636,443,1,2018-05-22T03:15:13.000Z,251.92,18.58
24866,14636,443,2,2018-05-22T03:15:13.000Z,251.92,18.58
41518,30306,2464,1,2017-05-25T09:05:06.000Z,227.00,16.34
73370,10856,427,1,2017-07-18T02:24:00.000Z,195.50,18.94
73370,10856,427,2,2017-07-18T02:24:00.000Z,195.50,18.94
90408,13086,2814,1,2017-08-17T19:50:10.000Z,165.90,21.07
21986,6555,1991,1,2017-03-15T17:30:36.000Z,63.90,16.15
83197,21629,2851,1,2018-08-20T09:10:10.000Z,26.90,18.29
4166,14629,1133,1,2017-11-23T12:50:26.000Z,36.90,16.11
15600,5732,1530,1,2018-04-02T23:07:10.000Z,169.99,29.61
8203,14353,574,1,2017-07-10T14:05:10.000Z,349.00,11.26
98238,12083,988,1,2018-03-22T20:10:55.000Z,24.99,18.23
33915,22558,2268,1,2018-02-15T18:48:19.000Z,79.90,12.90
47694,9090,1350,1,2017-06-26T12:10:21.000Z,19.10,8.72
47694,9090,1350,2,2017-06-26T12:10:21.000Z,19.10,8.72
27615,15564,382,1,2018-01-25T09:09:32.000Z,49.90,17.92
27615,15564,382,2,2018-01-25T09:09:32.000Z,49.90,17.92
27615,15564,382,3,2018-01-25T09:09:32.000Z,49.90,17.92
27615,15564,382,4,2018-01-25T09:09:32.000Z,49.90,17.92
85371,18689,2322,1,2018-03-15T11:50:49.000Z,26.89,18.23
67650,31896,798,1,2017-06-26T10:25:29.000Z,48.00,7.78
34978,15170,508,1,2017-08-06T23:42:57.000Z,59.99,16.18
9215,24925,3029,1,2017-08-09T16:50:15.000Z,22.90,16.83
86883,14554,1110,1,2017-10-26T20:35:20.000Z,110.00,20.27
75878,23054,602,1,2018-08-27T22:25:08.000Z,29.99,15.31
75417,8678,2017,1,2018-04-02T17:48:39.000Z,72.82,20.57
18408,19468,1341,1,2017-11-30T01:13:53.000Z,499.00,41.28
18408,19468,1341,2,2017-11-30T01:13:53.000Z,499.00,41.28
35503,4812,726,1,2017-11-24T21:19:44.000Z,69.30,15.17
35503,22240,726,2,2017-11-24T21:19:44.000Z,10.50,15.17
2093,15372,798,1,2017-09-28T02:26:15.000Z,55.00,7.78
47856,103,798,1,2018-06-27T12:54:04.000Z,65.00,7.72
34397,1294,1837,1,2017-11-16T04:26:06.000Z,30.21,17.60
11907,28566,1751,1,2017-07-13T13:30:17.000Z,284.90,44.22
17210,22373,2464,1,2017-07-07T20:50:15.000Z,210.00,12.97
66598,271,2618,1,2018-08-28T09:55:20.000Z,188.00,38.23
14316,10129,2002,1,2017-09-12T04:24:49.000Z,27.90,15.10
19308,23186,2909,1,2017-08-03T08:30:37.000Z,21.00,8.27
73267,6963,2909,1,2017-10-12T22:49:26.000Z,248.00,14.08
71984,13182,2491,1,2017-06-12T19:45:17.000Z,2649.00,32.29
41735,8940,2808,1,2017-11-30T20:53:16.000Z,39.90,8.72
1092,794,243,1,2018-05-14T21:15:28.000Z,99.90,0.00
52987,8314,277,1,2017-10-11T10:04:52.000Z,75.00,13.55
73540,24602,1573,1,2017-11-29T15:30:04.000Z,39.50,15.11
13756,16814,1968,1,2017-05-25T02:30:38.000Z,118.99,21.49
32187,26180,2760,1,2018-01-17T11:28:31.000Z,12.98,7.78
25634,21585,1099,1,2017-03-18T23:12:17.000Z,129.90,22.45
83515,26805,1170,1,2018-06-28T19:20:07.000Z,80.38,8.72
85911,9220,2830,1,2018-01-10T14:55:28.000Z,34.00,8.27
71988,2371,2392,1,2017-04-13T00:32:30.000Z,11.99,10.96
41620,11715,2268,1,2018-03-14T18:30:28.000Z,85.90,14.69
76314,4379,2851,1,2017-07-17T14:30:21.000Z,52.90,9.27
86322,6262,988,1,2017-12-14T15:38:22.000Z,29.99,7.78
50963,30101,2192,1,2018-07-31T16:44:26.000Z,549.90,21.95
24931,25990,1782,1,2018-05-04T10:29:45.000Z,27.90,7.39
24557,6595,1536,1,2017-09-25T00:10:18.000Z,75.00,17.78
93341,17173,2871,1,2018-04-26T07:31:04.000Z,23.90,7.39
60464,22194,1677,1,2017-09-15T20:10:10.000Z,599.00,66.59
70390,32140,2497,1,2017-12-12T01:30:57.000Z,58.90,21.25
43481,26845,333,1,2018-06-06T03:31:13.000Z,9.50,7.39
61174,25066,988,1,2017-12-06T11:56:24.000Z,24.99,14.10
28770,26250,277,1,2018-07-03T01:10:09.000Z,80.00,14.87
77304,18198,116,1,2017-05-03T16:22:36.000Z,44.90,18.67
77304,18198,116,2,2017-05-03T16:22:36.000Z,44.90,18.67
